lat,long,elev,d_distance,d_height,slope,slope_angle,d_calories,calories_sum,distance_sum
40.83492,-73.94778,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.8349,-73.94776,25.0,2.7869493460967107,0.3000000000000007,0.10764458292726728,6.143922567610612,0.24498692200773714,0.24498692200773714,2.7869493460967107
40.83492,-73.94772,24.81,4.031103771958828,-0.19000000000000128,-0.04713349264826166,-2.698553046915681,0.18719954868910108,0.43218647069683824,6.8180531180555395
40.83494,-73.94766,24.74,5.512497971299516,-0.07000000000000028,-0.012698417371661814,-0.7275266190649983,0.2740831806736863,0.7062696513705246,12.330551089355055
40.835,-73.94734,23.27,27.71844763132672,-1.4699999999999989,-0.05303327298671086,-3.0357388137954597,1.2872109428295415,1.993480594200066,40.04899872068177
40.83508,-73.94686,22.92,41.324404158011966,-0.34999999999999787,-0.008469571603784152,-0.48525910426815366,2.0546627300441003,4.048143324244166,81.37340287869374
40.83513,-73.94657,24.04,25.007301733334685,1.1199999999999974,0.04478691911438968,2.5643877509443618,1.641931834156685,5.690075158400852,106.38070461202842
40.83521,-73.94597,25.87,51.22329147927554,1.8300000000000018,0.035725935353849776,2.046075113503212,3.198216493235992,8.888291651636845,157.60399609130397
40.83522,-73.94595,25.9,2.0155454327646742,0.029999999999997584,0.014884308491546787,0.8527450881237781,0.10021357030526659,8.98850522194211,159.61954152406864
40.83525,-73.94595,25.82,3.33375340398534,-0.0799999999999983,-0.023996975872409215,-1.3746616105551044,0.15481544707631115,9.143320669018422,162.95329492805396
40.83525,-73.94592,26.0,2.5222941865930273,0.17999999999999972,0.07136360261097599,4.081913219461937,0.1893980079326929,9.332718676951115,165.475589114647
40.83513,-73.94581,26.7,16.228242908468317,0.6999999999999993,0.043134676005787485,2.4699038105221836,1.055985968088577,10.388704645039692,181.7038320231153
40.83513,-73.94582,26.65,0.8407662521427471,-0.05000000000000071,-0.059469561096883325,-3.4033465128771123,0.03904416057184964,10.427748805611541,182.54459827525804
40.83495,-73.94692,23.54,94.62276417644773,-3.1099999999999994,-0.0328673551979588,-1.8824830728000328,4.39416590383106,14.821914709442602,277.1673624517058
40.83494,-73.94708,23.35,13.498117963731918,-0.18999999999999773,-0.014076036415632799,-0.8064442201469748,0.6711307875068697,15.493045496949472,290.66548041543774
40.83486,-73.94761,25.0,45.438905340393624,1.6499999999999986,0.036312494494298596,2.0796389305744283,2.846536726113846,18.339582223063317,336.10438575583134
40.83484,-73.94764,25.0,3.3617794516904334,0.0,0.0,0.0,0.16714876080499358,18.506730983868312,339.4661652075218
40.8348,-73.94768,25.01,5.573901446939423,0.010000000000001563,0.0017940754954489679,0.10279284373048475,0.27713618132700674,18.783867165195318,345.0400666544612
40.83441,-73.94796,25.03,49.3199753622025,0.019999999999999574,0.000405515206630193,0.023234308594715706,2.4522051143419517,21.236072279537268,394.3600420166637
40.83428,-73.9481,24.63,18.63458807136836,-0.40000000000000213,-0.021465459739064125,-1.2296914049093466,0.8653675703496855,22.101439849886955,412.99463008803207
40.83423,-73.94823,22.52,12.261288014508589,-2.1099999999999994,-0.17208632547439304,-9.764185163231039,0.5693992793313125,22.670839129218265,425.25591810254065
40.83421,-73.94837,20.28,11.978870820150114,-2.2399999999999984,-0.18699592253987823,-10.59175210116618,0.5562841688512223,23.227123298069486,437.23478892269077
40.83423,-73.94853,18.84,13.63480046864343,-1.4400000000000013,-0.10561210655862803,-6.028779419568097,0.6331835245599982,23.860306822629486,450.8695893913342
40.83431,-73.94878,17.55,22.82210889061123,-1.2899999999999991,-0.05652413658102785,-3.2351519841270506,1.059830936175557,24.920137758805044,473.69169828194543
40.83439,-73.94895,17.61,16.832339955639235,0.05999999999999872,0.0035645667897705033,0.20423376784190683,0.8369093825053691,25.757047141310412,490.52403823758465
40.83444,-73.94906,17.95,10.789219463014161,0.33999999999999986,0.0315129376286702,1.8049610029803442,0.6574759234770068,26.41452306478742,501.3132577005988
40.83435,-73.94909,17.15,10.31442377951128,-0.8000000000000007,-0.07756128864795454,-4.4350553153020265,0.4789892758266519,26.893512340614073,511.6276814801101
40.83435,-73.94909,17.15,0.0,0.0,0.0,0.0,0.0,26.893512340614073,511.6276814801101
40.83435,-73.94909,17.15,0.0,0.0,0.0,0.0,0.0,26.893512340614073,511.6276814801101
40.83435,-73.94909,17.15,0.0,0.0,0.0,0.0,0.0,26.893512340614073,511.6276814801101
40.83428,-73.94914,16.38,8.842042007998987,-0.7699999999999996,-0.0870839563195262,-4.9769873167694385,0.4106136599364104,27.304126000550482,520.469723488109
40.83398,-73.94934,8.98,37.338383222423474,-7.399999999999999,-0.19818747790761188,-11.210042116667534,1.7339490331755638,29.038075033726045,557.8081067105325
40.8327,-73.94971,16.84,145.60233754005884,7.859999999999999,0.05398264981726352,3.089978800714793,10.03559252115458,39.07366755488063,703.4104442505914
40.83259,-73.94968,19.06,12.481299497390454,2.219999999999999,0.17786609482964083,10.085503079711607,1.4029246768108017,40.47659223169143,715.8917437479818
40.83252,-73.94966,20.57,7.958444970599786,1.5100000000000016,0.18973555833812605,10.743342896130123,0.927084294617365,41.40367652630879,723.8501887185815
40.83229,-73.94961,22.42,25.902213914595198,1.8500000000000014,0.07142246628414942,4.0852687564446715,1.9455265167483142,43.34920304305711,749.7524026331768
40.83215,-73.94959,23.0,15.64813408486183,0.5799999999999983,0.037065122068521666,2.1227033444431234,0.9844712196092311,44.33367426266634,765.4005367180386
40.83208,-73.94958,23.0,7.824067185874618,0.0,0.0,0.0,0.389015149080155,44.7226894117465,773.2246039039131
40.83186,-73.94956,23.75,24.505291224098766,0.75,0.03060563505005164,1.7530264981732044,1.485399345270892,46.20808875701739,797.7298951280119
40.83162,-73.94956,23.75,26.67002723329648,0.0,0.0,0.0,1.3260423733149276,47.53413113033232,824.3999223613084
40.83149,-73.94957,23.64,14.470712815763067,-0.10999999999999943,-0.007601560572757378,-0.43552894983322027,0.7194885178751059,48.253619648207426,838.8706351770714
40.83146,-73.94958,23.54,3.438150316032116,-0.10000000000000142,-0.02908540663091454,-1.666001360647731,0.15966351250088237,48.41328316070831,842.3087854931035
40.83141,-73.94958,23.54,5.556255673780153,0.0,0.0,0.0,0.2762588277827298,48.689541988491044,847.8650411668837
40.83119,-73.94963,24.0,24.806364424890624,0.46000000000000085,0.01854362824479182,1.0623498777297866,1.397165653280473,50.08670764177152,872.6714055917743
40.83086,-73.94976,23.88,38.265678752280294,-0.120000000000001,-0.00313596946174253,-0.17967722584112264,1.9025819143458196,51.989289556117335,910.9370843440546
40.83078,-73.94979,24.15,9.240945818002446,0.2699999999999996,0.029217788451265228,1.6735798399168502,0.555581275119903,52.54487083123724,920.1780301620571
40.83057,-73.94988,23.89,24.532576107957397,-0.259999999999998,-0.010598153200701343,-0.6072067157224109,1.2197676125771235,53.76463844381436,944.7106062700145
40.83044,-73.94992,23.86,14.832611016222504,-0.030000000000001137,-0.0020225704002612877,-0.11588458968335001,0.7374822133609698,54.50212065717533,959.543217286237
40.83031,-73.94995,23.84,14.664837840702942,-0.019999999999999574,-0.0013638064203129912,-0.07814030351064981,0.7291404768528498,55.23126113402818,974.2080551269399
40.8301,-73.94998,23.28,23.472209364925092,-0.5599999999999987,-0.02385800123429437,-1.3667035065557174,1.0900208102841533,56.32128194431233,997.680264491865
40.82993,-73.95001,23.0,19.05893565049947,-0.28000000000000114,-0.014691271597460023,-0.8416873069381949,0.947616440049694,57.268898384362025,1016.7392001423646
40.82984,-73.95002,23.0,10.036543507525346,0.0,0.0,0.0,0.4990201868253746,57.7679185711874,1026.7757436498898
40.82965,-73.95007,23.24,21.528270194686254,0.23999999999999844,0.0111481320993099,0.6387144596298088,1.0703925516313861,58.83831112281879,1048.304013844576
40.82962,-73.95007,23.32,3.333753404692219,0.08000000000000185,0.023996975867322034,1.3746616102637983,0.19423747707305394,59.03254859989184,1051.6377672492683
40.82961,-73.95008,23.32,1.393515188212129,0.0,0.0,0.0,0.06928602551707291,59.10183462540891,1053.0312824374805
40.82953,-73.95011,24.08,9.240958798484208,0.759999999999998,0.08224254826508486,4.701569747310244,0.7294883947232282,59.83132302013214,1062.2722412359647
40.82893,-73.95039,25.91,70.70971255679221,1.8300000000000018,0.025880461591895075,1.4825102858792365,4.167219245688915,63.99854226582105,1132.981953792757
40.8283,-73.95086,25.82,80.39314233139608,-0.08999999999999986,-0.0011194984720089987,-0.06414251082136158,3.9971730183416323,67.99571528416269,1213.375096124153
40.82768,-73.95132,25.76,79.01248101146187,-0.05999999999999872,-0.0007593736993437135,-0.04350889968251968,3.928526091309478,71.92424137547216,1292.387577135615
40.82714,-73.95192,25.23,78.39831931882742,-0.5300000000000011,-0.006760349004990993,-0.3873335654126817,3.8979897734656266,75.82223114893779,1370.7858964544423
40.82708,-73.95198,25.33,8.361206130836406,0.09999999999999787,0.011959996971154024,0.6852246788209376,0.4157218710173477,76.23795301995514,1379.1471025852786
40.82708,-73.95198,25.33,0.0,0.0,0.0,0.0,0.0,76.23795301995514,1379.1471025852786
40.82708,-73.95198,25.33,0.0,0.0,0.0,0.0,0.0,76.23795301995514,1379.1471025852786
40.82642,-73.95253,23.68,86.70645725954061,-1.6499999999999986,-0.019029724568967364,-1.0901913186582435,4.026542253842682,80.26449527379782,1465.8535598448193
40.82582,-73.95301,22.0,77.94021480034327,-1.6799999999999997,-0.021554982935363946,-1.2348183340455259,3.6194486326175572,83.88394390641538,1543.7937746451626
40.82579,-73.95312,22.0,9.832161899952565,0.0,0.0,0.0,0.48885826724437864,84.37280217365976,1553.625936545115
40.82581,-73.95317,22.0,4.755700533852177,0.0,0.0,0.0,0.236454967500419,84.60925714116019,1558.3816370789673
40.82592,-73.95337,21.04,20.790732421567082,-0.9600000000000009,-0.04617441947375329,-2.6437215517113177,0.9654962874701631,85.57475342863034,1579.1723695005344
40.82574,-73.95353,20.75,24.10632475181932,-0.28999999999999915,-0.012030037883651786,-0.6892371501825078,1.1985742573931297,86.77332768602348,1603.2786942523537
40.82563,-73.95364,19.69,15.328997838652088,-1.0599999999999987,-0.06914998691742309,-3.9557053972632175,0.7118599866402013,87.48518767266368,1618.607692091006
40.82554,-73.95378,19.0,15.447172133548566,-0.6900000000000013,-0.04466836997960562,-2.5576089472824606,0.7173478569414226,88.2025355296051,1634.0548642245544
40.82544,-73.95396,17.23,18.777278543293455,-1.7699999999999996,-0.09426286114460275,-5.384952416611919,0.8719939420477856,89.07452947165288,1652.832142767848
40.82544,-73.95401,16.77,4.204445641259592,-0.46000000000000085,-0.10940800268312934,-6.243782901813538,0.19524933394339136,89.26977880559627,1657.0365884091075
40.82544,-73.95405,16.44,3.363556513863528,-0.3299999999999983,-0.09811043716371094,-5.603381149713042,0.15619946719445796,89.42597827279073,1660.400144922971
40.82549,-73.95415,15.76,10.078758674603797,-0.6800000000000015,-0.06746862604354725,-3.8598179637576644,0.4680452754297053,89.89402354822043,1670.4789035975748
40.82425,-73.95531,16.07,168.82632585322935,0.3100000000000005,0.0018362065183453776,0.1052067655754237,8.394099483069203,98.28812303128963,1839.305229450804
40.82415,-73.95536,16.11,11.881327057358215,0.03999999999999915,0.0033666272973461144,0.19289280657311422,0.5907434211240877,98.87886645241372,1851.1865565081623
40.82406,-73.95538,16.0,10.141681212607857,-0.10999999999999943,-0.010846327910923732,-0.62142444456539,0.5042476675007014,99.38311411991442,1861.3282377207702
40.82394,-73.95544,16.11,14.257597853789308,0.10999999999999943,0.007715184642465156,0.4420387476675631,0.7088923730908294,100.09200649300526,1875.5858355745595
40.82371,-73.95555,16.06,27.181126548078083,-0.05000000000000071,-0.0018395116888021736,-0.1053961372535236,1.351454396424019,101.44346088942928,1902.7669621226376
40.82338,-73.95596,16.45,50.3336582178098,0.39000000000000057,0.007748294358267109,0.4439356812454176,2.502605753526901,103.94606664295618,1953.1006203404474
40.82309,-73.95615,15.58,35.96959004580096,-0.8699999999999992,-0.02418709801507904,-1.385548487860048,1.6703839454457727,105.61645058840196,1989.0702103862484
40.82307,-73.95617,15.36,2.7871303781393935,-0.22000000000000064,-0.07893423347739699,-4.51324054191697,0.12943093962372623,105.74588152802569,1991.8573407643878
40.82313,-73.95631,13.73,13.529817230769812,-1.629999999999999,-0.12047465033696218,-6.8695813110364154,0.62830823087826,106.37418975890395,2005.3871579951576
40.82303,-73.9564,13.12,13.44494854563884,-0.6100000000000012,-0.04537019966490448,-2.5977394905362163,0.6243670325233898,106.99855679142735,2018.8321065407965
40.82238,-73.95701,12.18,88.59277554055542,-0.9399999999999995,-0.010610345982102034,-0.6079052320889455,4.40486143147572,111.40341822290307,2107.424882081352
40.82171,-73.95747,15.03,83.90314306357614,2.8499999999999996,0.033967738226927474,1.9454600414583771,5.186173751967446,116.58959197487052,2191.328025144928
40.8213,-73.95778,20.87,52.492191975834594,5.840000000000002,0.11125464150341664,6.34831501474773,4.681009983119253,121.27060195798977,2243.820217120762
40.82133,-73.95792,16.13,12.236081046745461,-4.740000000000002,-0.3873789313663251,-21.17531814176943,0.5682286984542082,121.83883065644397,2256.0562981675075
40.82109,-73.95813,14.2,31.986853819647305,-1.9299999999999997,-0.06033728765204581,-3.4528858113734406,1.4854305266650383,123.32426118310902,2288.043151987155
40.82098,-73.95822,13.55,14.377156685350522,-0.6499999999999986,-0.0452106083438814,-2.5886142991952092,0.6676576429641958,123.99191882607322,2302.4203086725056
40.82094,-73.95825,13.76,5.111044499245105,0.20999999999999908,0.04108749200501303,2.3528164840311203,0.3288608187843462,124.32077964485757,2307.5313531717507
40.82063,-73.95847,12.52,39.102437191403716,-1.2400000000000002,-0.03171157833283604,-1.8163309145823585,1.8158695506163367,126.13664919547391,2346.6337903631543
40.82007,-73.95887,7.0,70.73970393924604,-5.52,-0.07803255728552082,-4.46189457785474,3.285065679515515,129.42171487498942,2417.3734943024
40.82002,-73.9589,7.0,6.102201507326394,0.0,0.0,0.0,0.30340343106657025,129.72511830605598,2423.4756958097264
40.81996,-73.95895,7.0,7.882633797599986,0.0,0.0,0.0,0.39192709994282093,130.1170454059988,2431.3583296073266
40.81956,-73.95924,5.4,50.70083720859635,-1.5999999999999996,-0.03155766429294227,-1.8075211061153127,2.35448511884793,132.4715305248467,2482.059166815923
40.81945,-73.95933,5.0,14.377248589472684,-0.40000000000000036,-0.027821734980146937,-1.5936568884607387,0.6676619108796762,133.1391924357264,2496.436415405396
40.8194,-73.95937,5.0,6.495193743591953,0.0,0.0,0.0,0.3229431320617503,133.46213556778812,2502.931609148988
40.81934,-73.95941,5.0,7.4680138221536,0.0,0.0,0.0,0.37131206076587203,133.83344762855398,2510.399622971142
40.81884,-73.95977,5.0,63.27533251155798,0.0,0.0,0.0,3.146069981929545,136.97951761048353,2573.6749554827
40.81878,-73.95981,5.0,7.468026614137258,0.0,0.0,0.0,0.3713126967874336,137.35083030727097,2581.1429820968374
40.81871,-73.95987,5.0,9.271980238970919,0.0,0.0,0.0,0.4610058540196852,137.81183616129064,2590.4149623358085
40.81814,-73.96028,4.0,72.11795546190115,-1.0,-0.013866172350494397,-0.7944222415783025,3.5857280527980686,141.3975642140887,2662.5329177977096
40.81812,-73.96029,3.96,2.3762926465109824,-0.040000000000000036,-0.01683294355967918,-0.9643655459534186,0.11815003835977539,141.51571425244848,2664.9092104442207
40.81795,-73.96042,3.0,21.826720229442458,-0.96,-0.04398278760658867,-2.5184049985537027,1.0136062992815043,142.52932055172997,2686.735930673663
40.81788,-73.96046,3.0,8.474972269031678,0.0,0.0,0.0,0.42137836017559616,142.95069891190556,2695.2109029426947
40.81759,-73.96068,2.0,37.159744105988764,-1.0,-0.026910841935502923,-1.5415056218103194,1.7256532502172037,144.67635216212275,2732.3706470486836
40.81754,-73.96072,2.0,6.495242592837667,0.0,0.0,0.0,0.3229455608620344,144.99929772298478,2738.8658896415213
40.81753,-73.96072,2.0,1.1112511356042853,0.0,0.0,0.0,0.055251765598721456,145.0545494885835,2739.9771407771254
40.81753,-73.96072,2.0,0.0,0.0,0.0,0.0,0.0,145.0545494885835,2739.9771407771254
40.81754,-73.96072,2.0,1.1112511356042853,0.0,0.0,0.0,0.055251765598721456,145.1098012541822,2741.0883919127295
40.81747,-73.96056,2.0,15.542476966466722,0.0,0.0,0.0,0.7727769778230813,145.88257823200527,2756.6308688791964
40.81741,-73.9606,2.0,7.468057906937043,0.0,0.0,0.0,0.3713142526755522,146.25389248468082,2764.0989267861337
40.81726,-73.9607,5.74,18.670150766044518,3.74,0.2003197535395351,11.327547282907743,2.242686275386834,148.49657876006765,2782.7690775521783
40.81718,-73.96075,7.46,9.834327969409484,1.7199999999999998,0.1748975634481793,9.92055062814932,1.0953174162189407,149.59189617628658,2792.603405521588
40.81711,-73.96075,8.21,7.778757942868086,0.7500000000000009,0.0964164209130115,5.507230789451582,0.6530110552492161,150.2449072315358,2800.382163464456
40.81703,-73.96073,9.08,9.047726423247097,0.8699999999999992,0.09615675356458987,5.4924896134081225,0.7587094766352994,151.00361670817108,2809.429889887703
40.81669,-73.96053,11.47,41.357359870665356,2.3900000000000006,0.05778898864613503,3.307386678114984,2.9064242389283326,153.91004094709942,2850.7872497583685
40.8166,-73.96049,12.73,10.551858554246214,1.2599999999999998,0.11941024356253888,6.809460214089636,0.9712077653437583,154.88124871244318,2861.339108312615
40.81655,-73.96047,13.6,5.805265829934179,0.8699999999999992,0.14986393827375574,8.523141240042232,0.5961543023243843,155.47740301476756,2867.144374142549
40.81645,-73.96044,14.59,11.39532688866389,0.9900000000000002,0.08687771835530718,4.965259480775422,0.9182310129259452,156.39563402769352,2878.539701031213
40.81633,-73.96042,15.17,13.440674766648527,0.5800000000000001,0.0431525953919518,2.4709286081898187,0.8746820753727476,157.27031610306628,2891.9803757978616
40.81621,-73.96042,16.47,13.335013617355118,1.299999999999999,0.09748771447132894,5.568039796729359,1.1244872308900073,158.39480333395628,2905.315389415217
40.81608,-73.96044,17.75,14.543855616554797,1.2800000000000011,0.0880096745833353,5.0296236345025545,1.1777561521333446,159.57255948608963,2919.859245031772
40.81598,-73.96047,18.04,11.395330845625734,0.28999999999999915,0.025449019772104283,1.4578067625718791,0.6698249666470044,160.24238445273664,2931.2545758773977
40.81601,-73.96053,18.66,6.047856248265266,0.620000000000001,0.10251566415419322,5.8532671462118655,0.5207120464207915,160.76309649915743,2937.302432125663
40.81605,-73.96061,19.0,8.06380537033337,0.33999999999999986,0.042163716060267926,2.414372916037013,0.5219358374704391,161.28503233662786,2945.3662374959963
40.81593,-73.96066,19.13,13.98230986122596,0.129999999999999,0.009297462385703465,0.5326900061631458,0.6952049651324281,161.9802373017603,2959.3485473572223
40.81593,-73.96066,19.13,0.0,0.0,0.0,0.0,0.0,161.9802373017603,2959.3485473572223
40.81593,-73.96066,19.13,0.0,0.0,0.0,0.0,0.0,161.9802373017603,2959.3485473572223
40.81583,-73.96069,19.45,11.395332109156035,0.3200000000000003,0.028081673876172813,1.6085386629533986,0.6805002433065261,162.66073754506684,2970.7438794663785
40.8158,-73.9606,18.48,8.27074318985891,-0.9699999999999989,-0.11728087521679488,-6.689141581041528,0.38408323874845113,163.04482078381528,2979.0146226562374
40.81579,-73.96061,18.59,1.3936209236406212,0.10999999999999943,0.07893107668952133,4.513060791207235,0.10838075411692646,163.1532015379322,2980.408243579878
40.81566,-73.9607,19.56,16.309077284506408,0.9699999999999989,0.05947608090137,3.403718753536119,1.1558988842895939,164.3091004222218,2996.7173208643844
40.8151,-73.9611,24.88,70.74090243697312,5.32,0.07520401658347341,4.3007770565165675,5.408129705742672,169.71723012796448,3067.4582233013575
40.81481,-73.96131,25.15,36.74861350315282,0.2699999999999996,0.007347215969844281,0.4209568917125024,1.8271529398708672,171.54438306783535,3104.20683680451
40.81439,-73.96162,29.0,53.46088924326173,3.8500000000000014,0.07201526301744522,4.119059699458377,4.026698000778254,175.5710810686136,3157.667726047772
40.81405,-73.96186,32.33,42.83625190973498,3.3299999999999983,0.07773789375916947,4.445113397992223,3.3132505441989606,178.88433161281256,3200.503977957507
40.81385,-73.96199,34.0,24.768770966578334,1.6700000000000017,0.0674236118640449,3.8572505204997283,1.825292246336852,180.70962385914942,3225.272748924085
40.81382,-73.96201,34.0,3.734070126744341,0.0,0.0,0.0,0.1856591734863563,180.89528303263577,3229.0068190508296
40.81381,-73.96203,34.0,2.015998198879278,0.0,0.0,0.0,0.1002360819828106,180.9955191146186,3231.0228172497086
40.81379,-73.96205,34.14,2.7872723710796277,0.14000000000000057,0.0502283169210954,2.8754540508305935,0.18839560347312698,181.18391471809173,3233.8100896207884
40.81368,-73.96217,35.44,15.851748244561318,1.2999999999999972,0.0820098818088423,4.688328251509364,1.250044655607715,182.43395937369945,3249.6618378653498
40.8136,-73.96226,36.48,11.675928191939365,1.0399999999999991,0.08907214766171458,5.0900253335413925,0.9498955613741232,183.38385493507357,3261.337766057289
40.81343,-73.96244,37.34,24.20869823066033,0.8600000000000065,0.035524421503623685,2.0345438553454325,1.5097777754902701,184.89363271056385,3285.5464642879497
40.8134,-73.96246,37.57,3.734074922985507,0.22999999999999687,0.0615949076394281,3.524675287763371,0.2674580546152143,185.16109076517907,3289.2805392109353
40.81264,-73.963,36.2,95.89223900383881,-1.3699999999999974,-0.014286870493712769,-0.8185216940092727,4.767793113926106,189.92888387910517,3385.172778214774
40.81242,-73.96317,37.0,28.32157045467784,0.7999999999999972,0.028247021162905256,1.6180048557430413,1.6929583726249853,191.62184225173016,3413.494348669452
40.81237,-73.96325,37.0,8.726043170180446,0.0,0.0,0.0,0.43386168652233414,192.0557039382525,3422.2203918396326
40.81233,-73.96332,37.0,7.37694884621708,0.0,0.0,0.0,0.36678428073173797,192.42248821898423,3429.5973406858498
40.81229,-73.96339,37.0,7.376951679302992,0.0,0.0,0.0,0.3667844215936851,192.7892726405779,3436.974292365153
40.81225,-73.96346,37.0,7.376954511535371,0.0,0.0,0.0,0.36678456241319435,193.1560572029911,3444.3512468766885
40.81221,-73.96344,37.0,4.7526382339968265,0.0,0.0,0.0,0.23630270896193045,193.39235991195304,3449.1038851106855
40.81218,-73.96341,37.0,4.180945392550587,0.0,0.0,0.0,0.20787795612432997,193.60023786807736,3453.284830503236
40.81195,-73.96357,37.0,28.884948437052792,0.0,0.0,0.0,1.4361689713885788,195.03640683946594,3482.169778940289
40.8117,-73.96376,36.75,32.04942054451572,-0.25,-0.007800453042598921,-0.44692397310689924,1.593507547272379,196.6299143867383,3514.2191994848044
40.81145,-73.96394,36.0,31.638486770187527,-0.75,-0.023705305675577184,-1.3579596407500925,1.4692527852507222,198.09916717198902,3545.857686254992
40.81147,-73.96399,36.0,4.756504184397869,0.0,0.0,0.0,0.23649492526527627,198.3356620972543,3550.61419043939
40.81138,-73.96404,35.9,10.849425801759434,-0.10000000000000142,-0.009217077643296531,-0.5280846943500893,0.5394369572037009,198.875099054458,3561.4636162411493
40.81129,-73.9641,35.0,11.202296034457893,-0.8999999999999986,-0.08034067277204854,-4.593315718083289,0.5202209817866339,199.3953200362446,3572.6659122756073
40.81084,-73.96443,34.0,57.19256849419473,-1.0,-0.017484789131327505,-1.0017025517714708,2.6559532118621694,202.05127324810678,3629.858480769802
40.81079,-73.96447,34.0,6.495419866081189,0.0,0.0,0.0,0.3229543749449939,202.37422762305178,3636.3539006358833
40.81074,-73.9645,34.0,6.102347428262009,0.0,0.0,0.0,0.30341068630264806,202.67763830935442,3642.4562480641453
40.81,-73.96503,33.0,93.53784820730903,-1.0,-0.01069085957358874,-0.6125177978441211,4.650732042625682,207.3283703519801,3735.9940962714545
40.80895,-73.96581,29.0,133.86028600274145,-4.0,-0.02988190238827131,-1.7115975674033224,6.216308620338621,213.54467897231874,3869.854382274196
40.80886,-73.96589,29.0,12.054120489159706,0.0,0.0,0.0,0.5993347663970021,214.14401373871573,3881.9085027633555
40.80886,-73.96589,29.0,0.0,0.0,0.0,0.0,0.0,214.14401373871573,3881.9085027633555
40.80886,-73.96589,29.0,0.0,0.0,0.0,0.0,0.0,214.14401373871573,3881.9085027633555
40.80882,-73.96579,29.35,9.51330199137509,0.3500000000000014,0.036790590724158335,2.1069952777307517,0.5975817172309174,214.74159545594665,3891.4218047547306
40.80878,-73.9657,30.0,8.778465837820239,0.6499999999999986,0.07404482878996982,4.2347283080827385,0.6675086667962494,215.4091041227429,3900.2002705925506
40.80866,-73.96541,31.0,27.799081344201657,1.0,0.03597241173613747,2.060179044033803,1.7381214144333659,217.14722553717627,3927.999351936752
40.80848,-73.96498,33.09,41.33017945804056,2.0900000000000034,0.05056837466969685,2.89488856090621,2.7985562423717023,219.94578177954796,3969.329531394793
40.80857,-73.96491,32.98,11.605624118528837,-0.11000000000000654,-0.00947816324883271,-0.5430424905715542,0.5770353819032361,220.5228171614512,3980.9351555133217
40.80853,-73.96481,34.02,9.513334490606264,1.0400000000000063,0.10932023897897543,6.238813844439139,0.8418806640871649,221.36469782553837,3990.448490003928
40.8085,-73.96473,36.96,7.509398037978546,2.9399999999999977,0.39150941062533107,21.380810649144962,1.371238047500984,222.73593587303935,3997.9578880419062
40.8082,-73.96403,41.0,67.66047585455443,4.039999999999999,0.059709896346052,3.417067984194285,4.801020837006737,227.5369567100461,4065.618363896461
40.80819,-73.96399,41.0,3.543201241977189,0.0,0.0,0.0,0.17616911085032635,227.71312582089644,4069.161565138438
40.80816,-73.96393,41.0,6.048352502881476,0.0,0.0,0.0,0.3007260411625346,228.01385186205897,4075.20991764132
40.80813,-73.96387,41.0,6.048354408340894,0.0,0.0,0.0,0.3007261359025926,228.31457799796155,4081.2582720496607
40.8081,-73.96379,41.03,7.5094343822782355,0.030000000000001137,0.003994974650926991,0.22889396906267875,0.3733715044016525,228.6879495023632,4088.767706431939
